Heartbeat,Hours_Worked,Weather,Location,Recommendation
54,12,Rainy,Urban,Public Interaction
67,11,Sunny,Urban,Public Interaction
102,4,Sunny,Suburban,Meditation
79,9,Sunny,Rural,Meditation
78,9,Sunny,Urban,Public Interaction
64,10,Cloudy,Urban,Public Interaction
93,8,Cloudy,Urban,Public Interaction
94,6,Cloudy,Rural,Meditation
51,8,Cloudy,Suburban,Meditation
60,13,Cloudy,Rural,Meditation
97,7,Rainy,Urban,Public Interaction
85,10,Rainy,Suburban,Walk
94,13,Sunny,Urban,Public Interaction
107,4,Sunny,Suburban,Meditation
108,7,Sunny,Suburban,Meditation
92,4,Sunny,Rural,Meditation
85,7,Sunny,Rural,Meditation
70,12,Rainy,Rural,Walk
93,8,Sunny,Rural,Meditation
76,5,Sunny,Urban,Public Interaction
73,6,Sunny,Urban,Public Interaction
74,5,Sunny,Urban,Public Interaction
74,4,Sunny,Suburban,Meditation
83,12,Cloudy,Urban,Public Interaction
74,12,Rainy,Urban,Public Interaction
50,4,Cloudy,Rural,Meditation
99,8,Sunny,Rural,Meditation
69,6,Rainy,Rural,Walk
88,8,Sunny,Urban,Public Interaction
102,11,Sunny,Rural,Reflection
91,11,Sunny,Rural,Reflection
99,5,Sunny,Rural,Meditation
91,6,Sunny,Rural,Meditation
51,10,Sunny,Rural,Meditation
106,5,Sunny,Suburban,Meditation
50,11,Rainy,Suburban,Walk
83,5,Sunny,Suburban,Meditation
105,7,Sunny,Rural,Meditation
76,10,Sunny,Urban,Public Interaction
63,10,Sunny,Rural,Meditation
66,8,Rainy,Urban,Public Interaction
62,13,Snowy,Suburban,Meditation
76,11,Sunny,Rural,Meditation
92,12,Sunny,Suburban,Reflection
84,7,Cloudy,Suburban,Meditation
51,8,Rainy,Rural,Walk
63,7,Rainy,Suburban,Walk
95,11,Sunny,Rural,Reflection
104,9,Sunny,Suburban,Meditation
52,11,Sunny,Urban,Public Interaction
68,7,Rainy,Rural,Walk
58,10,Sunny,Rural,Meditation
73,13,Rainy,Rural,Walk
102,7,Snowy,Rural,Meditation
59,4,Rainy,Suburban,Walk
66,8,Snowy,Urban,Public Interaction
81,5,Sunny,Suburban,Meditation
92,6,Sunny,Urban,Public Interaction
86,11,Sunny,Rural,Meditation
85,4,Rainy,Urban,Public Interaction
66,11,Rainy,Urban,Public Interaction
97,6,Sunny,Suburban,Meditation
94,11,Sunny,Urban,Public Interaction
71,4,Rainy,Rural,Walk
87,9,Sunny,Suburban,Meditation
74,6,Sunny,Suburban,Meditation
57,5,Sunny,Suburban,Meditation
98,11,Sunny,Rural,Reflection
51,12,Sunny,Rural,Meditation
53,10,Cloudy,Urban,Public Interaction
56,10,Sunny,Rural,Meditation
105,12,Rainy,Urban,Public Interaction
78,13,Snowy,Suburban,Meditation
91,7,Rainy,Rural,Walk
100,12,Sunny,Suburban,Reflection
72,12,Cloudy,Urban,Public Interaction
71,10,Snowy,Rural,Meditation
87,12,Rainy,Suburban,Walk
92,9,Cloudy,Urban,Public Interaction
86,9,Cloudy,Urban,Public Interaction
91,9,Sunny,Suburban,Meditation
104,13,Rainy,Urban,Public Interaction
70,4,Rainy,Rural,Walk
88,10,Rainy,Rural,Walk
53,5,Rainy,Urban,Public Interaction
60,9,Rainy,Suburban,Walk
74,12,Rainy,Suburban,Walk
96,11,Sunny,Suburban,Reflection
72,13,Sunny,Suburban,Meditation
64,5,Sunny,Rural,Meditation
63,6,Sunny,Rural,Meditation
108,6,Snowy,Rural,Meditation
91,9,Sunny,Suburban,Meditation
100,8,Sunny,Suburban,Meditation
78,6,Sunny,Rural,Meditation
68,10,Sunny,Urban,Public Interaction
107,6,Rainy,Urban,Public Interaction
88,7,Sunny,Suburban,Meditation
67,8,Sunny,Urban,Public Interaction
77,12,Sunny,Rural,Meditation
58,7,Rainy,Urban,Public Interaction
64,6,Sunny,Rural,Meditation
75,13,Rainy,Urban,Public Interaction
107,9,Sunny,Urban,Public Interaction
60,12,Cloudy,Suburban,Meditation
67,11,Rainy,Suburban,Walk
55,8,Snowy,Urban,Public Interaction
54,11,Sunny,Urban,Public Interaction
53,5,Sunny,Urban,Public Interaction
106,7,Cloudy,Suburban,Meditation
90,13,Sunny,Urban,Public Interaction
57,5,Snowy,Urban,Public Interaction
73,11,Rainy,Urban,Public Interaction
103,6,Sunny,Urban,Public Interaction
61,7,Sunny,Suburban,Meditation
69,10,Rainy,Suburban,Walk
108,6,Sunny,Rural,Meditation
107,10,Sunny,Suburban,Meditation
64,13,Sunny,Rural,Meditation
69,7,Sunny,Urban,Public Interaction
59,6,Snowy,Suburban,Meditation
92,6,Sunny,Suburban,Meditation
102,9,Sunny,Urban,Public Interaction
105,12,Sunny,Suburban,Reflection
76,4,Sunny,Rural,Meditation
103,13,Rainy,Suburban,Walk
91,9,Snowy,Urban,Public Interaction
59,9,Sunny,Rural,Meditation
109,11,Sunny,Urban,Public Interaction
97,6,Sunny,Suburban,Meditation
93,12,Rainy,Urban,Public Interaction
60,9,Cloudy,Urban,Public Interaction
108,8,Sunny,Suburban,Meditation
83,9,Snowy,Rural,Meditation
59,13,Snowy,Suburban,Meditation
104,10,Sunny,Rural,Meditation
61,13,Sunny,Rural,Meditation
99,4,Cloudy,Urban,Public Interaction
68,4,Rainy,Urban,Public Interaction
57,7,Cloudy,Suburban,Meditation
79,7,Sunny,Suburban,Meditation
82,12,Sunny,Urban,Public Interaction
51,12,Sunny,Rural,Meditation
87,7,Sunny,Suburban,Meditation
67,9,Rainy,Rural,Walk
102,8,Cloudy,Rural,Meditation
58,6,Sunny,Suburban,Meditation
53,8,Cloudy,Rural,Meditation
66,11,Cloudy,Suburban,Meditation
97,7,Sunny,Urban,Public Interaction
99,7,Sunny,Urban,Public Interaction
52,11,Rainy,Urban,Public Interaction
82,5,Sunny,Rural,Meditation
91,7,Sunny,Urban,Public Interaction
90,6,Rainy,Suburban,Walk
87,9,Sunny,Urban,Public Interaction
69,11,Sunny,Suburban,Meditation
90,6,Rainy,Rural,Walk
77,13,Sunny,Urban,Public Interaction
103,11,Sunny,Suburban,Reflection
69,8,Sunny,Rural,Meditation
64,9,Rainy,Suburban,Walk
81,13,Rainy,Urban,Public Interaction
99,6,Sunny,Urban,Public Interaction
102,9,Sunny,Urban,Public Interaction
84,8,Sunny,Urban,Public Interaction
95,11,Snowy,Rural,Reflection
85,13,Cloudy,Urban,Public Interaction
70,7,Sunny,Rural,Meditation
109,7,Sunny,Urban,Public Interaction
92,11,Snowy,Suburban,Reflection
79,12,Cloudy,Rural,Meditation
62,10,Sunny,Suburban,Meditation
70,4,Sunny,Rural,Meditation
90,5,Sunny,Suburban,Meditation
66,13,Snowy,Suburban,Meditation
67,13,Rainy,Suburban,Walk
60,4,Sunny,Urban,Public Interaction
94,9,Rainy,Rural,Walk
102,8,Snowy,Suburban,Meditation
108,12,Rainy,Rural,Walk
72,6,Sunny,Suburban,Meditation
58,11,Sunny,Urban,Public Interaction
102,13,Sunny,Rural,Reflection
57,9,Sunny,Urban,Public Interaction
76,13,Snowy,Suburban,Meditation
85,12,Cloudy,Suburban,Meditation
93,7,Snowy,Rural,Meditation
86,6,Sunny,Rural,Meditation
95,4,Cloudy,Urban,Public Interaction
81,10,Sunny,Urban,Public Interaction
88,12,Sunny,Urban,Public Interaction
70,11,Cloudy,Suburban,Meditation
99,8,Cloudy,Urban,Public Interaction
89,9,Sunny,Urban,Public Interaction
99,11,Sunny,Suburban,Reflection
71,13,Sunny,Rural,Meditation
69,6,Snowy,Suburban,Meditation
54,5,Sunny,Suburban,Meditation
54,4,Cloudy,Suburban,Meditation
69,5,Sunny,Suburban,Meditation
79,12,Snowy,Suburban,Meditation
62,10,Snowy,Rural,Meditation
83,10,Sunny,Suburban,Meditation
74,6,Sunny,Urban,Public Interaction
55,6,Sunny,Urban,Public Interaction
92,10,Sunny,Urban,Public Interaction
60,11,Sunny,Suburban,Meditation
50,13,Rainy,Urban,Public Interaction
67,9,Cloudy,Suburban,Meditation
102,4,Sunny,Suburban,Meditation
102,8,Sunny,Urban,Public Interaction
58,8,Sunny,Suburban,Meditation
91,11,Rainy,Rural,Walk
97,11,Cloudy,Suburban,Reflection
67,5,Cloudy,Urban,Public Interaction
72,7,Cloudy,Rural,Meditation
97,12,Sunny,Rural,Reflection
78,5,Snowy,Rural,Meditation
50,11,Sunny,Rural,Meditation
103,5,Sunny,Urban,Public Interaction
60,7,Sunny,Suburban,Meditation
98,9,Sunny,Urban,Public Interaction
109,11,Rainy,Rural,Walk
89,7,Rainy,Suburban,Walk
88,10,Sunny,Suburban,Meditation
54,7,Sunny,Suburban,Meditation
64,13,Rainy,Urban,Public Interaction
74,6,Sunny,Urban,Public Interaction
103,12,Sunny,Suburban,Reflection
72,10,Rainy,Suburban,Walk
66,10,Sunny,Suburban,Meditation
69,4,Cloudy,Suburban,Meditation
53,12,Sunny,Suburban,Meditation
76,6,Sunny,Rural,Meditation
80,12,Sunny,Urban,Public Interaction
97,7,Sunny,Suburban,Meditation
77,13,Sunny,Suburban,Meditation
86,9,Sunny,Urban,Public Interaction
81,5,Cloudy,Suburban,Meditation
106,10,Rainy,Suburban,Walk
70,7,Cloudy,Urban,Public Interaction
106,11,Sunny,Suburban,Reflection
107,7,Snowy,Suburban,Meditation
55,8,Snowy,Suburban,Meditation
85,8,Sunny,Suburban,Meditation
74,13,Cloudy,Suburban,Meditation
103,8,Rainy,Urban,Public Interaction
91,11,Cloudy,Suburban,Reflection
69,13,Snowy,Rural,Meditation
81,10,Cloudy,Urban,Public Interaction
94,5,Sunny,Urban,Public Interaction
109,10,Cloudy,Rural,Meditation
69,13,Sunny,Rural,Meditation
79,7,Sunny,Rural,Meditation
98,5,Rainy,Rural,Walk
95,13,Rainy,Urban,Public Interaction
95,8,Sunny,Suburban,Meditation
93,5,Snowy,Rural,Meditation
65,4,Sunny,Urban,Public Interaction
78,6,Cloudy,Suburban,Meditation
54,11,Cloudy,Rural,Meditation
50,7,Sunny,Rural,Meditation
62,5,Cloudy,Rural,Meditation
98,9,Sunny,Urban,Public Interaction
51,7,Rainy,Rural,Walk
106,7,Sunny,Urban,Public Interaction
56,9,Sunny,Rural,Meditation
67,12,Sunny,Suburban,Meditation
86,5,Sunny,Urban,Public Interaction
78,13,Sunny,Rural,Meditation
56,7,Snowy,Rural,Meditation
59,5,Sunny,Suburban,Meditation
62,12,Sunny,Rural,Meditation
88,7,Sunny,Rural,Meditation
88,12,Sunny,Suburban,Meditation
74,5,Rainy,Rural,Walk
58,12,Sunny,Suburban,Meditation
64,11,Cloudy,Urban,Public Interaction
72,12,Sunny,Rural,Meditation
100,11,Rainy,Suburban,Walk
84,12,Sunny,Urban,Public Interaction
63,5,Sunny,Rural,Meditation
69,6,Sunny,Suburban,Meditation
50,7,Rainy,Suburban,Walk
86,7,Snowy,Urban,Public Interaction
99,11,Sunny,Suburban,Reflection
64,8,Snowy,Urban,Public Interaction
57,4,Sunny,Rural,Meditation
97,13,Sunny,Rural,Reflection
59,13,Cloudy,Suburban,Meditation
68,4,Sunny,Suburban,Meditation
86,13,Cloudy,Urban,Public Interaction
90,10,Rainy,Suburban,Walk
60,8,Sunny,Rural,Meditation
83,12,Sunny,Rural,Meditation
50,8,Rainy,Rural,Walk
80,10,Rainy,Urban,Public Interaction
104,6,Cloudy,Urban,Public Interaction
100,6,Sunny,Rural,Meditation
109,12,Rainy,Suburban,Walk
85,10,Sunny,Rural,Meditation
93,9,Rainy,Suburban,Walk
88,11,Cloudy,Rural,Meditation
61,7,Sunny,Urban,Public Interaction
108,8,Cloudy,Urban,Public Interaction
66,8,Cloudy,Urban,Public Interaction
58,7,Rainy,Suburban,Walk
58,13,Cloudy,Suburban,Meditation
78,8,Cloudy,Rural,Meditation
106,6,Cloudy,Suburban,Meditation
90,4,Sunny,Urban,Public Interaction
96,7,Sunny,Urban,Public Interaction
62,9,Rainy,Suburban,Walk
84,7,Cloudy,Suburban,Meditation
80,8,Cloudy,Rural,Meditation
89,7,Cloudy,Rural,Meditation
109,4,Sunny,Suburban,Meditation
58,7,Sunny,Urban,Public Interaction
100,7,Rainy,Urban,Public Interaction
65,11,Sunny,Urban,Public Interaction
94,10,Sunny,Urban,Public Interaction
67,12,Snowy,Rural,Meditation
69,7,Sunny,Rural,Meditation
74,4,Snowy,Urban,Public Interaction
53,6,Sunny,Rural,Meditation
60,7,Sunny,Rural,Meditation
52,6,Sunny,Rural,Meditation
97,12,Sunny,Urban,Public Interaction
80,7,Rainy,Suburban,Walk
55,6,Sunny,Rural,Meditation
66,8,Sunny,Rural,Meditation
85,7,Sunny,Urban,Public Interaction
98,6,Sunny,Suburban,Meditation
90,13,Sunny,Urban,Public Interaction
76,10,Sunny,Urban,Public Interaction
93,6,Sunny,Urban,Public Interaction
75,6,Sunny,Urban,Public Interaction
98,9,Rainy,Urban,Public Interaction
97,10,Sunny,Suburban,Meditation
53,6,Rainy,Suburban,Walk
81,10,Rainy,Rural,Walk
92,7,Snowy,Urban,Public Interaction
57,11,Cloudy,Rural,Meditation
81,12,Sunny,Rural,Meditation
75,9,Cloudy,Urban,Public Interaction
63,11,Sunny,Suburban,Meditation
100,9,Rainy,Urban,Public Interaction
77,12,Cloudy,Urban,Public Interaction
77,9,Sunny,Urban,Public Interaction
94,5,Sunny,Urban,Public Interaction
82,13,Sunny,Suburban,Meditation
107,12,Sunny,Rural,Reflection
52,6,Sunny,Suburban,Meditation
62,11,Sunny,Urban,Public Interaction
92,11,Snowy,Suburban,Reflection
71,10,Cloudy,Suburban,Meditation
102,6,Rainy,Urban,Public Interaction
91,13,Snowy,Suburban,Reflection
69,5,Sunny,Urban,Public Interaction
106,10,Cloudy,Rural,Meditation
90,10,Rainy,Suburban,Walk
87,12,Rainy,Suburban,Walk
78,6,Cloudy,Urban,Public Interaction
68,12,Sunny,Suburban,Meditation
75,9,Snowy,Suburban,Meditation
92,8,Sunny,Suburban,Meditation
54,13,Rainy,Suburban,Walk
108,4,Cloudy,Suburban,Meditation
101,5,Sunny,Urban,Public Interaction
72,11,Rainy,Rural,Walk
92,5,Cloudy,Urban,Public Interaction
104,9,Cloudy,Urban,Public Interaction
93,4,Sunny,Rural,Meditation
57,5,Snowy,Rural,Meditation
104,13,Sunny,Rural,Reflection
58,12,Sunny,Urban,Public Interaction
96,5,Sunny,Suburban,Meditation
101,10,Sunny,Suburban,Meditation
76,5,Rainy,Rural,Walk
74,9,Sunny,Suburban,Meditation
51,8,Sunny,Suburban,Meditation
104,10,Sunny,Rural,Meditation
79,13,Rainy,Urban,Public Interaction
87,11,Snowy,Urban,Public Interaction
58,5,Rainy,Urban,Public Interaction
99,7,Sunny,Urban,Public Interaction
93,5,Cloudy,Suburban,Meditation
100,7,Cloudy,Suburban,Meditation
84,9,Sunny,Suburban,Meditation
52,6,Sunny,Suburban,Meditation
97,6,Cloudy,Rural,Meditation
103,13,Cloudy,Rural,Reflection
99,8,Sunny,Suburban,Meditation
105,6,Sunny,Suburban,Meditation
101,6,Sunny,Rural,Meditation
88,11,Cloudy,Rural,Meditation
93,4,Cloudy,Urban,Public Interaction
88,9,Sunny,Rural,Meditation
88,9,Sunny,Urban,Public Interaction
65,11,Cloudy,Suburban,Meditation
102,13,Sunny,Urban,Public Interaction
71,9,Rainy,Urban,Public Interaction
102,5,Sunny,Urban,Public Interaction
64,12,Sunny,Rural,Meditation
61,9,Sunny,Urban,Public Interaction
104,7,Sunny,Suburban,Meditation
100,11,Sunny,Urban,Public Interaction
55,12,Sunny,Rural,Meditation
102,7,Sunny,Suburban,Meditation
73,13,Cloudy,Urban,Public Interaction
68,13,Snowy,Suburban,Meditation
69,12,Sunny,Urban,Public Interaction
92,4,Sunny,Urban,Public Interaction
91,11,Snowy,Urban,Public Interaction
79,4,Sunny,Rural,Meditation
58,7,Sunny,Urban,Public Interaction
67,5,Cloudy,Rural,Meditation
86,9,Sunny,Suburban,Meditation
69,5,Cloudy,Suburban,Meditation
88,13,Sunny,Urban,Public Interaction
50,4,Sunny,Urban,Public Interaction
51,4,Rainy,Rural,Walk
80,4,Snowy,Rural,Meditation
53,7,Cloudy,Rural,Meditation
67,13,Sunny,Rural,Meditation
77,12,Sunny,Suburban,Meditation
60,4,Sunny,Rural,Meditation
51,6,Sunny,Rural,Meditation
86,4,Cloudy,Rural,Meditation
105,11,Sunny,Urban,Public Interaction
96,5,Rainy,Rural,Walk
103,8,Cloudy,Suburban,Meditation
78,8,Snowy,Rural,Meditation
65,6,Sunny,Rural,Meditation
75,10,Sunny,Urban,Public Interaction
100,5,Sunny,Rural,Meditation
77,5,Sunny,Urban,Public Interaction
84,8,Sunny,Rural,Meditation
57,11,Rainy,Urban,Public Interaction
101,9,Cloudy,Rural,Meditation
59,7,Sunny,Urban,Public Interaction
73,11,Sunny,Urban,Public Interaction
53,8,Sunny,Suburban,Meditation
89,7,Rainy,Rural,Walk
107,8,Sunny,Suburban,Meditation
94,9,Rainy,Rural,Walk
97,5,Sunny,Urban,Public Interaction
69,8,Rainy,Suburban,Walk
82,9,Sunny,Urban,Public Interaction
57,5,Sunny,Urban,Public Interaction
52,9,Snowy,Urban,Public Interaction
93,12,Sunny,Urban,Public Interaction
53,10,Sunny,Rural,Meditation
57,12,Cloudy,Rural,Meditation
60,11,Sunny,Rural,Meditation
107,7,Cloudy,Rural,Meditation
79,11,Sunny,Suburban,Meditation
86,8,Cloudy,Suburban,Meditation
94,5,Cloudy,Urban,Public Interaction
65,7,Sunny,Urban,Public Interaction
87,5,Sunny,Suburban,Meditation
83,7,Cloudy,Urban,Public Interaction
84,13,Sunny,Rural,Meditation
53,10,Snowy,Suburban,Meditation
97,13,Sunny,Suburban,Reflection
65,11,Snowy,Urban,Public Interaction
69,10,Snowy,Urban,Public Interaction
50,8,Cloudy,Suburban,Meditation
81,4,Sunny,Suburban,Meditation
83,6,Cloudy,Rural,Meditation
74,6,Cloudy,Urban,Public Interaction
67,11,Snowy,Rural,Meditation
56,7,Cloudy,Suburban,Meditation
56,11,Rainy,Rural,Walk
62,11,Snowy,Suburban,Meditation
98,12,Sunny,Suburban,Reflection
66,10,Rainy,Suburban,Walk
60,4,Snowy,Urban,Public Interaction
75,11,Sunny,Suburban,Meditation
72,9,Sunny,Rural,Meditation
73,10,Sunny,Suburban,Meditation
65,8,Sunny,Rural,Meditation
92,9,Rainy,Suburban,Walk
60,12,Cloudy,Rural,Meditation
91,9,Rainy,Suburban,Walk
80,7,Cloudy,Urban,Public Interaction
108,11,Sunny,Suburban,Reflection
87,8,Sunny,Urban,Public Interaction
60,6,Sunny,Rural,Meditation
99,10,Rainy,Urban,Public Interaction
83,7,Sunny,Urban,Public Interaction
71,6,Sunny,Urban,Public Interaction
53,5,Cloudy,Rural,Meditation
71,5,Sunny,Suburban,Meditation
58,10,Rainy,Urban,Public Interaction
68,13,Sunny,Urban,Public Interaction
100,5,Sunny,Rural,Meditation
84,11,Snowy,Rural,Meditation
51,7,Snowy,Rural,Meditation
82,5,Sunny,Rural,Meditation
72,13,Sunny,Urban,Public Interaction
68,7,Rainy,Suburban,Walk
79,8,Rainy,Urban,Public Interaction
82,5,Cloudy,Suburban,Meditation
89,4,Sunny,Urban,Public Interaction
68,4,Snowy,Urban,Public Interaction
53,9,Sunny,Urban,Public Interaction
61,6,Sunny,Urban,Public Interaction
53,13,Cloudy,Suburban,Meditation
70,4,Sunny,Suburban,Meditation
84,12,Sunny,Urban,Public Interaction
69,5,Sunny,Urban,Public Interaction
86,10,Snowy,Rural,Meditation
89,6,Cloudy,Urban,Public Interaction
97,4,Sunny,Rural,Meditation
50,5,Sunny,Urban,Public Interaction
98,4,Sunny,Suburban,Meditation
86,7,Rainy,Urban,Public Interaction
64,11,Sunny,Rural,Meditation
68,10,Cloudy,Suburban,Meditation
94,7,Rainy,Urban,Public Interaction
108,7,Cloudy,Rural,Meditation
72,12,Rainy,Suburban,Walk
99,7,Sunny,Urban,Public Interaction
66,6,Sunny,Urban,Public Interaction
70,9,Cloudy,Urban,Public Interaction
70,9,Cloudy,Rural,Meditation
68,13,Cloudy,Suburban,Meditation
70,8,Cloudy,Suburban,Meditation
100,13,Snowy,Urban,Public Interaction
78,6,Sunny,Urban,Public Interaction
57,11,Cloudy,Urban,Public Interaction
74,5,Rainy,Urban,Public Interaction
60,5,Cloudy,Suburban,Meditation
58,9,Sunny,Suburban,Meditation
87,10,Rainy,Rural,Walk
91,12,Sunny,Urban,Public Interaction
99,9,Sunny,Urban,Public Interaction
81,8,Sunny,Rural,Meditation
91,9,Rainy,Urban,Public Interaction
77,6,Sunny,Rural,Meditation
72,9,Rainy,Rural,Walk
65,13,Snowy,Rural,Meditation
77,4,Sunny,Suburban,Meditation
71,6,Sunny,Rural,Meditation
58,8,Cloudy,Rural,Meditation
70,11,Snowy,Urban,Public Interaction
84,12,Rainy,Suburban,Walk
99,5,Sunny,Suburban,Meditation
62,4,Sunny,Urban,Public Interaction
76,13,Sunny,Urban,Public Interaction
83,10,Sunny,Rural,Meditation
70,8,Cloudy,Suburban,Meditation
59,7,Cloudy,Rural,Meditation
62,9,Sunny,Suburban,Meditation
50,10,Rainy,Suburban,Walk
54,6,Sunny,Suburban,Meditation
94,4,Rainy,Urban,Public Interaction
69,13,Sunny,Suburban,Meditation
87,10,Rainy,Suburban,Walk
61,11,Cloudy,Suburban,Meditation
92,12,Sunny,Suburban,Reflection
101,8,Cloudy,Urban,Public Interaction
52,9,Sunny,Urban,Public Interaction
63,4,Sunny,Suburban,Meditation
56,10,Sunny,Suburban,Meditation
81,11,Rainy,Rural,Walk
62,13,Snowy,Rural,Meditation
55,9,Sunny,Rural,Meditation
55,10,Sunny,Rural,Meditation
76,12,Cloudy,Urban,Public Interaction
53,12,Cloudy,Rural,Meditation
77,4,Sunny,Rural,Meditation
64,12,Sunny,Suburban,Meditation
100,9,Sunny,Rural,Meditation
90,5,Cloudy,Suburban,Meditation
94,7,Cloudy,Urban,Public Interaction
78,8,Sunny,Suburban,Meditation
99,7,Snowy,Suburban,Meditation
100,6,Sunny,Rural,Meditation
60,10,Rainy,Suburban,Walk
89,5,Rainy,Rural,Walk
84,9,Sunny,Urban,Public Interaction
54,12,Sunny,Urban,Public Interaction
76,6,Sunny,Suburban,Meditation
78,8,Rainy,Urban,Public Interaction
53,4,Sunny,Suburban,Meditation
71,6,Rainy,Rural,Walk
67,10,Sunny,Rural,Meditation
83,12,Sunny,Rural,Meditation
76,12,Rainy,Suburban,Walk
61,9,Cloudy,Suburban,Meditation
96,9,Sunny,Urban,Public Interaction
53,7,Snowy,Suburban,Meditation
64,10,Cloudy,Rural,Meditation
64,9,Rainy,Rural,Walk
50,7,Snowy,Urban,Public Interaction
58,6,Sunny,Rural,Meditation
66,4,Sunny,Rural,Meditation
62,10,Sunny,Rural,Meditation
51,9,Cloudy,Rural,Meditation
96,6,Sunny,Urban,Public Interaction
106,12,Rainy,Suburban,Walk
61,6,Sunny,Urban,Public Interaction
69,5,Rainy,Urban,Public Interaction
58,10,Sunny,Urban,Public Interaction
92,12,Sunny,Rural,Reflection
52,6,Sunny,Urban,Public Interaction
57,13,Sunny,Rural,Meditation
86,7,Sunny,Suburban,Meditation
91,12,Rainy,Rural,Walk
65,4,Snowy,Urban,Public Interaction
54,10,Snowy,Suburban,Meditation
73,9,Sunny,Urban,Public Interaction
68,11,Cloudy,Suburban,Meditation
75,9,Rainy,Suburban,Walk
52,11,Sunny,Rural,Meditation
78,10,Cloudy,Suburban,Meditation
104,13,Cloudy,Urban,Public Interaction
94,13,Sunny,Urban,Public Interaction
87,9,Sunny,Suburban,Meditation
109,12,Sunny,Suburban,Reflection
52,10,Sunny,Urban,Public Interaction
77,12,Snowy,Rural,Meditation
63,12,Rainy,Urban,Public Interaction
85,5,Cloudy,Suburban,Meditation
60,13,Rainy,Rural,Walk
95,4,Sunny,Rural,Meditation
75,12,Sunny,Urban,Public Interaction
60,13,Cloudy,Rural,Meditation
91,5,Rainy,Rural,Walk
68,12,Sunny,Suburban,Meditation
53,11,Sunny,Urban,Public Interaction
68,7,Rainy,Urban,Public Interaction
93,10,Sunny,Urban,Public Interaction
55,12,Cloudy,Rural,Meditation
69,5,Rainy,Suburban,Walk
79,4,Cloudy,Urban,Public Interaction
91,6,Sunny,Suburban,Meditation
70,9,Snowy,Suburban,Meditation
58,6,Cloudy,Urban,Public Interaction
72,5,Cloudy,Suburban,Meditation
80,12,Rainy,Rural,Walk
108,7,Cloudy,Rural,Meditation
66,4,Snowy,Urban,Public Interaction
105,8,Sunny,Suburban,Meditation
65,7,Snowy,Rural,Meditation
68,4,Cloudy,Urban,Public Interaction
64,10,Sunny,Rural,Meditation
82,12,Cloudy,Suburban,Meditation
63,4,Sunny,Suburban,Meditation
54,13,Sunny,Suburban,Meditation
95,12,Rainy,Urban,Public Interaction
93,12,Rainy,Urban,Public Interaction
57,8,Rainy,Rural,Walk
59,5,Cloudy,Suburban,Meditation
86,7,Sunny,Suburban,Meditation
93,12,Sunny,Urban,Public Interaction
68,6,Sunny,Urban,Public Interaction
52,12,Sunny,Rural,Meditation
67,5,Sunny,Suburban,Meditation
98,13,Snowy,Urban,Public Interaction
59,8,Cloudy,Urban,Public Interaction
67,13,Snowy,Urban,Public Interaction
63,8,Sunny,Urban,Public Interaction
50,12,Cloudy,Suburban,Meditation
91,6,Cloudy,Suburban,Meditation
59,11,Sunny,Rural,Meditation
57,10,Cloudy,Urban,Public Interaction
61,10,Cloudy,Urban,Public Interaction
69,12,Sunny,Urban,Public Interaction
53,12,Sunny,Suburban,Meditation
81,5,Cloudy,Urban,Public Interaction
99,6,Cloudy,Rural,Meditation
51,12,Sunny,Rural,Meditation
57,12,Cloudy,Rural,Meditation
84,4,Sunny,Rural,Meditation
83,11,Sunny,Suburban,Meditation
96,12,Sunny,Suburban,Reflection
77,12,Sunny,Suburban,Meditation
79,7,Cloudy,Urban,Public Interaction
89,5,Sunny,Suburban,Meditation
108,6,Sunny,Rural,Meditation
63,7,Rainy,Rural,Walk
79,10,Sunny,Urban,Public Interaction
88,8,Sunny,Rural,Meditation
59,10,Sunny,Suburban,Meditation
87,11,Rainy,Suburban,Walk
100,8,Sunny,Suburban,Meditation
